customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average,cluster
10046017,1,1,13,4,4,0,15,C,B,D,D,A,C,C,75,7
10046018,1,0,14,5,0,0,15,B,A,B,B,A,C,E,47,1
10046019,2,1,6,7,1,1,5,C,B,D,D,B,A,C,38.5,9
10046020,1,1,6,6,1,0,15,B,B,E,D,B,A,D,75,4
10046023,1,0,7,4,4,0,6.09394972975809,B,A,C,C,B,C,D,41,3
10046025,1,1,4,5,2,0,7,B,A,E,D,B,A,E,53,6
10046026,1,1,10,6,0,0,1,C,B,D,D,B,B,E,20,15
10046029,2,1,1,6,1,1,4,B,A,D,D,B,B,E,71.5,9
10046031,1,1,3,6,2,0,3,C,A,D,D,B,B,D,54,6
10046032,1,1,11,6,3,0,15,B,B,D,D,A,B,C,41,4
10046033,1,0,20,5,4,0,1,A,A,B,C,A,A,C,61,10
10046034,1,1,8,7,0,0,6,C,B,B,C,B,D,B,49,19
10046035,1,0,1,6,1,0,3,C,A,C,D,A,C,D,23,8
10046036,1,0,7,6,0,0,9,B,A,D,D,B,B,D,26,17
10046038,2,1,9,6,2,1,4,B,A,E,D,A,C,D,64,9
10046042,2,0,20,4,1,0,8,A,A,C,D,A,A,C,60,20
10046043,1,1,1,6,1,0,1,B,A,D,D,B,B,D,53,6
10046044,1,0,1,3,4,0,2,B,A,C,C,A,C,B,23,3
10046045,1,1,11,4,4,0,5,B,A,E,D,A,C,E,74,2
10046050,2,0,7,4,0,1,1,B,B,B,B,B,C,C,28,9
10046051,1,0,7,4,3,0,5,B,B,B,D,B,B,D,20,3
10046052,1,1,11,7,3,1,15,C,A,D,D,B,C,D,38,4
10046053,1,0,8,5,0,0,0,B,B,B,B,B,C,C,37,8
10046055,1,1,5,6,3,0,6.09394972975809,B,B,D,D,A,B,C,65.5,2
10046056,1,1,2,6,0,0,1,B,A,D,D,B,C,B,56,6
10046058,2,1,12,6,4,1,1,A,B,C,C,A,A,C,47,9
10046059,2,1,14,6,1,1,13,B,B,D,D,B,C,D,69.5,9
10046060,2,0,3,5,3,1,6,B,B,D,D,A,B,C,21,9
10046064,1,0,1,5,0,0,6,C,A,B,D,A,C,D,22,8
10046065,1,1,6,5,4,0,8,C,A,D,D,A,D,C,50,5
10046066,1,0,3,5,2,0,2,B,A,D,C,A,A,B,27,3
10046067,2,1,14,5,4,1,4,B,B,D,D,A,C,D,72.5,9
10046071,1,0,11,6,2,0,10,A,B,D,D,A,A,E,41,12
10046073,1,1,4,6,2,0,11,C,B,D,D,B,A,D,57,4
10046075,1,1,7,4,1,0,15,B,B,B,D,B,C,D,71,18
10046076,1,0,7,5,0,0,2,C,A,C,B,A,D,B,24,8
10046077,2,0,1,6,1,0,6,C,B,E,D,B,A,B,39.5,8
10046080,1,1,8,7,0,0,10,C,A,D,D,A,C,D,32,19
10046081,1,1,1,7,0,0,1,B,A,D,D,A,C,D,25,19
10046082,1,1,18,5,0,0,4,A,A,C,C,A,A,C,29,16
10046084,1,1,7,4,0,0,6,B,B,E,D,A,B,E,53,6
10046085,1,0,12,5,0,0,1,A,A,C,D,A,A,C,21,20
10046088,1,0,14,8,3,0,1,C,B,E,D,B,B,D,63,11
10046089,1,1,1,7,1,1,3,C,A,E,D,A,D,D,75,6
10046090,1,1,8,4,0,0,4,B,B,C,C,B,C,B,22,15
10046094,1,0,10,4,0,0,3,A,B,B,D,A,A,D,31,20
10046096,1,0,4,6,2,0,2,C,B,D,D,B,A,D,31,11
10046097,2,0,7,3,0,1,0,B,B,B,C,A,C,D,49.5,9
10046098,1,0,4,5,0,0,8,B,A,C,D,B,A,B,24,8
10046101,1,0,16,5,4,0,15,A,A,C,D,A,A,C,53,12
10046102,1,1,7,7,2,0,9,A,A,D,D,A,A,C,51,4
10046103,1,0,10,5,0,0,15,B,A,D,D,A,B,D,33,1
10046105,1,1,12,5,0,0,7,B,A,D,D,A,C,C,61,16
10046106,2,0,14,3,3,1,15,A,A,D,D,A,A,D,60.5,9
10046107,1,0,4,6,0,0,6,B,A,D,D,B,B,D,51,13
10046108,1,1,2,5,1,0,9,B,A,C,D,B,B,E,60,6
10046110,1,0,11,5,0,0,7,A,A,C,D,A,A,B,23,20
10046113,1,1,9,6,3,1,7,B,B,C,C,B,B,B,64,9
10046115,1,0,9,7,2,1,8,B,B,B,C,B,C,D,69.5,13
10046119,1,0,5,4,0,0,15,C,B,B,C,B,D,B,45,1
10046120,1,1,3,6,0,0,6,B,B,B,B,B,C,C,30,15
10046123,1,1,23,3,3,0,11,B,B,B,D,B,C,D,74,7
10046124,1,1,10,3,1,0,3,A,B,D,D,A,A,E,43,16
10046125,3,1,12,6,0,1,9,A,A,C,D,A,A,C,27,14
10046126,2,1,6,4,1,1,9,B,B,D,D,B,B,C,30.5,9
10046128,1,0,0,4,4,1,2,B,A,B,C,A,B,C,47,3
10046131,1,0,14,5,4,0,2,A,A,D,D,A,A,C,29,10
10046133,1,0,11,6,0,0,11,A,B,C,C,A,A,B,27,1
10046134,2,1,8,8,1,1,6.09394972975809,B,B,E,D,B,A,C,73.5,9
10046135,1,1,9,6,0,0,13,A,A,D,D,A,A,D,34,4
10046137,2,1,13,7,3,1,8,A,B,B,D,A,A,C,31.5,9
10046140,1,1,7,7,3,0,5,B,B,B,C,B,A,C,42,5
10046141,1,1,17,5,1,0,3,B,A,C,D,A,C,D,75,16
10046143,1,0,14,5,3,0,15,B,B,D,D,B,C,D,50,12
10046144,1,1,18,5,0,0,3,A,A,D,D,A,B,D,57,16
10046145,1,0,1,6,3,0,8,B,B,B,C,B,C,D,34,11
10046146,1,0,8,6,0,0,6.09394972975809,B,A,D,D,A,C,C,26,17
10046147,3,1,1,6,0,1,1,B,A,D,D,A,C,C,41.5,14
10046148,1,1,7,4,0,0,15,B,A,C,D,A,B,C,66,18
10046149,1,0,1,5,3,0,3,B,A,C,D,A,B,C,25,3
10046150,1,1,5,6,3,1,4,C,B,D,D,B,A,B,25,5
10046152,1,1,3,4,2,0,3,B,A,D,D,B,B,C,65,6
10046153,1,0,16,4,4,1,4,A,B,B,B,A,A,C,24.5,10
10046154,2,1,11,8,1,1,7,B,B,E,D,B,C,D,43.5,9
10046155,1,0,10,6,0,0,8,B,B,C,D,A,C,C,24,17
10046156,2,1,14,7,1,1,15,C,A,E,D,A,B,C,58,9
10046157,1,0,4,5,0,0,0,B,B,D,D,B,C,C,59,13
10046158,2,1,4,5,1,1,6,C,B,E,D,B,A,C,46,9
10046159,1,1,7,6,1,0,5,B,B,E,D,B,C,B,75,6
10046161,2,1,1,7,2,1,15,B,B,D,D,B,A,C,39,9
10046162,1,0,5,7,0,0,2,B,B,C,C,A,B,D,46,17
10046164,2,1,14,4,2,0,7,A,A,B,D,A,A,D,32,16
10046165,1,1,8,5,1,0,15,B,B,C,C,B,B,E,59,18
10046166,2,1,13,5,3,1,3,A,A,D,D,A,A,C,42.5,9
10046167,1,1,10,5,1,0,8,A,A,B,D,A,A,D,24,15
10046170,1,1,3,5,0,0,1,B,B,C,C,B,C,C,35,15
10046171,1,1,1,5,3,0,3,C,A,D,D,B,D,C,45,5
10046172,1,0,13,5,2,1,4,B,A,B,C,A,B,D,48,13
10046173,1,0,6,7,3,0,6,B,A,B,B,A,B,C,22,11
10046175,1,0,17,5,4,0,2,A,A,B,B,A,A,C,37,10
10046176,1,1,5,5,0,0,0,B,B,B,C,B,C,C,36,15
10046177,1,1,9,6,0,0,6,B,A,C,D,B,C,B,23,15
10046178,2,1,21,7,0,1,4,A,A,B,D,A,A,B,36,9
10046180,1,0,13,4,0,0,3,B,A,C,C,A,A,B,20,20
10046182,3,1,6,4,1,0,10,B,B,D,D,A,C,D,36.5,14
10046183,1,0,3,6,2,0,4,B,A,B,D,A,C,D,22,11
10046184,1,1,13,7,4,0,2,B,B,D,D,B,B,D,51,2
10046185,1,0,8,5,0,0,1,B,B,C,C,B,B,C,32,8
10046187,1,1,1,3,3,0,5,C,B,B,D,B,B,D,46,5
10046190,1,0,10,6,0,0,1,C,A,B,B,B,A,B,55,13
10046191,2,1,17,5,4,1,12,B,A,B,B,A,C,C,57.5,9
10046192,2,1,6,5,0,1,15,B,A,C,D,B,C,C,57,9
10046194,1,0,16,7,3,0,0,B,A,C,C,A,C,B,23,10
10046195,1,0,1,5,3,0,3,B,B,E,D,B,A,B,23,3
10046196,1,1,14,4,1,0,1,B,A,C,D,A,B,E,56,16
10046197,1,1,3,8,2,0,6,B,A,D,D,B,C,E,75,19
10046198,1,0,1,5,1,0,6,B,B,C,D,B,C,E,21,8
10046200,1,1,1,5,4,0,15,B,A,D,D,A,B,D,75,18
10046201,1,1,11,6,3,0,5,B,B,E,D,B,B,C,68,2
10046203,2,1,13,8,3,1,8,C,B,D,D,A,A,C,43.5,9
10046204,1,0,8,7,4,0,3,B,B,B,B,B,B,C,47,11
10046205,2,1,5,7,3,1,4,B,A,D,D,A,C,D,65.5,9
10046206,1,1,8,5,3,0,15,C,B,D,C,B,B,C,71.5,18
10046207,1,0,2,5,0,0,1,C,B,C,C,B,D,B,22,8
10046208,2,1,18,5,1,1,15,A,A,D,D,A,A,D,73,7
10046210,1,1,10,5,3,0,15,B,A,D,D,B,C,C,21,18
10046211,1,0,2,6,2,0,6,B,A,D,D,A,C,D,49,11
10046215,1,0,6,5,0,0,11,B,B,B,B,A,B,C,75,1
10046216,2,1,9,5,3,0,8,C,B,B,B,B,B,D,35,5
10046217,2,0,1,6,1,1,3,B,A,D,D,B,A,C,25.5,9
10046218,1,0,16,6,2,0,4,A,A,C,D,A,A,C,27,10
10046219,2,1,4,7,3,1,6,C,B,D,D,B,A,C,56,9
10046221,1,1,9,7,1,0,15,B,A,C,C,B,B,D,63,4
10046222,2,1,9,6,3,1,3,B,A,C,D,B,C,B,31.5,9
10046223,1,1,12,8,4,0,5,B,B,D,D,B,B,C,32,19
10046224,2,1,15,6,1,1,7,B,B,D,D,A,B,D,60.5,9
10046225,1,0,2,5,0,0,2,B,A,B,D,B,A,B,50,8
10046226,2,1,12,6,1,1,15,B,A,E,D,B,B,C,51.5,9
10046230,1,1,7,5,4,0,4,B,B,D,D,B,B,D,35,5
10046231,2,1,1,5,2,1,15,C,A,E,D,B,A,C,31.5,9
10046233,1,0,14,6,2,0,2,C,B,B,C,B,C,E,51,13
10046234,1,0,11,7,4,0,4,B,B,D,D,B,C,D,49,11
10046235,1,1,9,7,2,0,4,B,B,D,D,B,B,D,37,19
10046237,1,1,11,4,0,0,8,B,B,B,C,A,C,C,23,15
10046238,1,1,1,6,2,0,2,B,A,D,D,A,C,D,53.5,6
10046239,1,1,2,4,1,0,3,B,B,D,D,B,A,C,69,6
10046240,1,0,14,5,0,0,7,A,A,B,B,A,C,B,46,20
10046241,1,0,2,7,1,0,2,C,B,D,C,B,A,B,32,17
10046243,1,1,3,5,1,0,5,B,B,D,D,B,B,E,38,15
10046244,1,1,5,5,1,0,2,C,A,D,D,A,C,D,68,6
10046245,1,0,2,6,2,0,0,B,B,D,D,A,B,B,62,13
10046247,1,0,14,5,3,0,6,A,A,D,D,A,A,D,25,10
10046248,1,0,2,6,2,0,5,B,A,B,C,A,C,D,33,11
10046249,2,1,8,6,2,1,5,B,A,E,D,A,C,E,68,9
10046250,1,0,1,6,1,0,12,B,A,D,D,B,C,D,27,1
10046251,1,0,1,4,3,0,2,C,A,B,B,A,D,B,24,3
10046253,1,0,23,5,4,0,13,A,A,D,C,A,B,E,47,10
10046254,1,0,10,5,3,0,5,A,B,D,D,A,A,C,23,3
10046255,2,0,6,5,0,1,3,B,A,D,D,A,C,B,33,9
10046257,3,1,7,4,4,1,5,B,B,D,D,B,C,C,30,14
10046259,2,1,4,9,1,1,14,B,A,E,D,B,C,E,60,9
10046260,1,0,5,8,4,0,6,C,A,B,D,A,A,C,25,11
10046261,1,1,2,6,3,0,4,B,A,D,D,B,C,D,38,5
10046263,1,0,1,5,0,0,7,B,A,D,D,B,C,B,22,8
10046264,1,1,9,6,1,0,6,B,B,C,C,B,C,D,25,15
10046266,1,1,1,7,0,0,3,B,B,D,D,B,C,B,36,19
10046268,2,1,13,6,0,0,6,B,B,E,D,B,A,C,34,16
10046269,2,1,6,5,0,1,1,B,A,B,B,A,C,C,47,9
10046270,1,0,10,5,4,0,2,B,B,D,D,B,C,D,26,10
10046271,2,1,2,7,1,1,1,A,A,E,D,A,A,D,64,9
10046275,1,0,7,5,0,0,2,C,A,B,B,A,C,B,23,8
10046276,1,0,1,5,0,0,8,B,A,B,B,B,B,C,36,8
10046282,1,1,12,7,1,0,15,B,B,D,D,A,B,D,68,4
10046283,1,0,7,6,0,0,2,B,A,B,B,B,B,C,28,17
10046284,1,1,7,6,1,0,15,A,A,B,C,A,D,E,75,4
10046285,2,1,4,4,4,0,0,B,B,D,D,B,C,B,27.5,5
10046286,2,1,4,6,0,1,0,B,A,D,D,B,C,D,53.5,9
10046287,1,1,2,5,0,0,1,C,A,B,C,A,C,B,73,6
10046288,2,1,18,5,0,1,1,A,A,D,D,A,A,B,54.5,9
10046289,1,0,3,5,0,0,7,C,A,B,B,A,D,C,22,8
10046290,1,1,3,6,2,0,9,B,B,D,C,B,B,D,75,6
10046291,1,0,13,4,3,0,2,A,A,B,B,A,A,D,45,10
10046292,1,1,8,6,3,0,6,B,B,D,D,B,C,E,41,5
10046295,2,1,6,6,1,1,3,B,A,C,D,A,C,E,62.5,9
10046296,1,1,17,6,4,0,1,A,A,B,D,A,A,B,48,2
10046298,1,0,9,5,0,0,1,C,A,C,C,A,A,B,45,13
10046299,1,0,15,7,0,0,2,A,A,B,B,A,A,C,66,13
10046302,1,0,14,3,0,0,2,A,B,B,C,A,A,E,33,20
10046303,1,0,15,5,4,0,8,B,B,C,C,A,C,C,28,10
10046305,1,1,20,3,0,0,1,A,B,B,D,A,A,C,37,16
10046306,1,1,11,6,0,0,4,A,A,D,D,A,C,D,64,6
10046307,1,1,5,7,4,0,2,C,A,C,D,B,A,C,22,5
10046308,1,0,4,6,0,0,2,B,A,D,D,B,B,C,28,8
10046310,1,0,13,5,0,0,1,A,A,B,B,A,A,C,24,20
10046311,1,0,4,4,0,0,2,B,B,B,C,A,C,B,23,8
10046314,1,0,11,6,0,0,10,B,A,D,D,A,C,B,40,1
10046316,2,1,6,7,3,1,2,B,B,E,D,B,A,D,55.5,9
10046318,1,0,8,7,0,0,11,C,A,D,D,A,C,D,30,17
10046319,1,0,7,6,0,0,3,B,B,B,C,B,C,B,63,13
10046324,2,1,23,4,4,0,1,A,A,C,C,A,A,C,55.5,2
10046325,1,0,7,6,4,0,1,B,A,D,D,A,B,B,25,11
10046326,1,1,10,6,0,0,5,C,A,C,D,A,D,D,40,15
10046329,1,1,3,7,4,0,2,B,A,D,D,A,A,E,26,5
10046331,2,0,12,5,2,1,6,B,B,B,C,B,B,D,23.5,9
10046333,1,0,7,4,0,0,2,C,A,B,D,B,D,B,22,8
10046335,1,1,1,5,0,0,5,B,A,D,D,B,C,C,22,15
10046337,1,1,6,4,1,0,6,B,B,E,D,B,A,C,66,6
10046338,1,0,11,7,4,0,3,C,A,B,B,A,D,C,50,11
10046339,1,0,8,4,0,0,10,A,A,D,D,A,A,D,28,8
10046341,1,0,17,4,2,0,3,A,A,D,D,A,A,C,20,10
10046343,1,1,7,5,1,0,3,C,A,C,D,B,A,D,46,15
10046344,1,0,11,5,0,0,1,A,A,B,B,A,B,D,18,20
10046345,1,0,11,7,4,0,15,C,B,B,C,B,D,C,75,12
10046346,1,1,7,4,3,0,3,B,A,E,D,A,C,C,63,2
10046350,1,0,4,6,4,0,2,C,A,B,D,B,A,B,25,11
10046351,2,1,2,3,0,0,9,B,B,D,D,B,B,D,27.5,15
10046353,1,1,2,4,2,0,7,C,B,D,D,B,B,D,56,18
10046354,1,0,5,4,0,0,7,B,B,C,D,B,C,B,22,8
10046355,1,1,1,4,1,0,6,B,B,C,D,B,A,D,28,15
10046358,2,0,18,5,0,0,9,A,A,C,C,A,A,C,29,20
10046359,2,0,9,5,0,1,3,B,B,B,C,B,B,D,26.5,9
10046361,1,0,20,4,0,0,3,A,B,B,D,A,A,D,46,20
10046362,1,0,1,5,4,0,6,B,A,D,D,B,A,C,42,3
10046365,1,1,10,8,4,0,1,B,B,C,C,B,C,B,36,19
10046366,2,0,11,6,0,1,7,B,A,D,D,B,B,B,31,9
10046367,1,0,7,6,4,0,1,C,A,D,D,A,C,D,43,11
10046368,1,0,6,8,0,0,8,B,A,D,D,A,B,C,22,17
10046369,1,1,7,7,0,0,1,C,B,D,D,A,D,B,36,19
10046371,1,0,12,5,3,0,2,B,B,C,C,A,C,B,20,10
10046373,1,1,3,5,2,0,7,B,B,D,D,B,B,D,23,5
10046374,1,1,1,6,3,0,8,C,A,B,B,A,C,C,37,5
10046376,1,0,7,8,4,0,4,B,B,D,D,B,B,C,55,11
10046379,2,0,11,6,0,1,5,B,B,E,D,B,B,D,39,9
10046381,1,1,6,4,3,0,7,C,A,B,C,B,D,D,63,2
10046382,2,1,2,6,3,1,15,B,B,E,D,B,B,D,57,9
10046384,2,1,9,4,3,1,9,B,B,D,D,A,B,D,60.5,9
10046385,1,0,9,5,2,0,8,B,A,C,C,B,A,C,33,3
10046387,1,1,2,5,3,0,15,B,A,E,D,A,C,C,70,18
10046389,2,1,3,6,1,1,1,B,B,D,D,B,A,B,55.5,9
10046392,1,0,9,4,1,0,6,B,A,D,C,B,A,C,31,8
10046394,2,0,17,5,4,1,13,A,A,D,D,A,B,C,29.5,9
10046397,1,0,6,5,0,0,4,C,B,D,D,B,C,C,31,8
10046398,1,1,8,5,1,0,1,B,A,D,D,B,A,C,22,15
10046399,1,0,1,5,1,0,7,B,A,E,D,A,C,D,48,8
10046402,2,1,12,5,0,1,15,A,A,B,C,A,A,C,39,9
10046403,1,1,3,6,0,0,15,B,B,D,D,B,C,C,40,4
10046405,1,1,11,8,3,0,8,B,B,E,D,A,A,C,44,19
10046406,1,1,11,6,2,0,15,C,B,E,D,A,A,C,39,4
10046408,1,1,12,6,0,0,3,C,A,C,D,A,D,D,35.5,16
10046409,1,0,2,5,4,0,3,C,B,D,D,A,B,D,24,3
10046413,1,1,2,7,2,0,9,B,A,D,D,B,B,E,34,19
10046414,1,0,2,5,4,0,1,C,A,B,C,A,A,C,23,3
10046415,1,1,4,4,2,0,2,B,B,B,B,B,B,C,57,6
10046417,1,0,11,3,2,0,2,A,B,C,C,A,B,B,26,10
10046420,1,0,6,4,0,0,3,B,A,D,D,A,C,B,24,8
10046422,1,1,7,3,3,0,6,B,A,C,C,A,C,B,74,2
10046423,1,1,9,7,4,0,5,C,A,B,B,A,D,B,41,5
10046424,1,1,1,5,0,0,11,B,B,D,D,B,B,C,47,18
10046425,1,0,2,5,2,0,2,B,A,C,D,A,B,C,23,3
10046426,1,1,11,8,4,0,4,B,B,D,D,B,B,B,75,2
10046427,1,1,15,5,1,0,4,A,A,E,D,B,C,D,75,16
10046428,3,1,6,8,1,1,15,B,B,D,D,A,C,E,29,14
10046429,1,1,12,4,2,0,2,A,A,B,D,A,A,B,25,16
10046430,1,0,19,5,0,0,5,A,A,B,B,A,C,C,34,20
10046431,1,0,8,6,4,0,0,B,A,B,C,B,C,C,40,11
10046433,1,1,17,5,0,0,15,A,A,B,B,A,A,B,40,7
10046434,1,0,1,4,3,0,3,B,B,B,B,B,A,C,51,3
10046435,1,1,1,5,4,0,13,B,B,C,C,A,C,C,29,5
10046436,1,0,8,5,0,0,2,C,A,C,C,A,D,B,31,8
10046439,1,1,6,4,3,0,3,C,B,C,D,A,C,D,19,5
10046440,1,1,7,4,1,0,10,B,B,E,D,A,C,C,56,18
10046441,1,1,2,7,4,0,5,C,B,D,D,A,D,C,23,5
10046442,2,0,8,4,3,1,4,B,B,D,D,B,C,E,21,9
10046443,2,1,9,8,4,1,5,B,B,D,D,A,B,C,39,9
10046444,2,1,23,3,3,0,1,A,A,C,C,A,A,C,50.5,16
10046447,1,0,1,4,0,0,3,C,A,C,C,B,D,C,21.5,8
10046448,3,0,16,5,1,0,7,B,A,D,D,B,A,C,27.5,14
10046449,2,0,8,8,0,1,2,C,A,C,D,A,C,D,25,9
10046450,1,0,20,5,0,0,6,A,A,B,B,A,A,C,30,20
10046451,1,0,1,6,0,0,3,C,B,D,C,B,D,B,23,8
10046452,1,1,6,6,3,0,6,B,A,D,D,B,A,B,44,5
10046453,1,1,8,4,1,0,2,B,B,D,D,B,A,C,55,6
10046455,1,0,16,3,0,0,2,A,B,D,D,A,A,D,19,20
10046456,1,0,6,4,0,0,4,C,B,B,D,A,B,D,41,8
10046459,1,0,1,5,0,0,1,B,B,D,D,B,B,B,25,8
10046460,1,0,17,7,0,0,1,A,B,B,D,A,A,B,47,17
10046462,1,1,20,5,2,0,10,A,A,C,D,A,A,C,60,7
10046464,2,1,8,5,4,0,15,B,B,B,B,A,C,D,53.5,18
10046465,1,1,2,5,0,0,10,B,A,D,D,A,C,C,68,6
10046466,1,1,13,5,2,0,1,B,B,C,D,A,C,C,75,2
10046468,1,0,6,8,3,1,15,C,B,D,D,B,A,C,36.5,12
10046470,1,1,5,7,0,0,15,B,A,E,D,A,C,B,32,4
10046471,1,0,12,5,1,0,9,B,A,D,D,B,C,C,75,13
10046473,1,0,8,4,4,0,13,B,B,D,D,B,B,C,44,12
10046474,1,0,11,5,0,0,5,B,B,D,D,A,C,C,23,20
10046476,1,0,6,7,3,0,15,B,A,B,D,B,C,E,51,12
10046479,1,1,2,7,0,0,2,B,A,C,C,A,C,C,22,19
10046480,1,0,3,7,3,0,15,B,B,B,D,B,C,D,49,12
10046481,2,1,3,4,4,1,10,B,B,D,C,B,C,C,62.5,9
10046482,1,0,2,5,0,0,7,B,A,B,C,A,C,B,23,8
10046483,1,0,2,5,0,0,3,B,A,B,B,A,C,D,31,8
10046484,1,1,8,6,0,0,1,B,B,B,B,A,C,B,49,15
10046487,2,1,6,6,3,1,15,B,A,D,D,B,B,D,31,9
10046490,2,1,10,5,1,1,15,B,B,D,D,A,A,C,73.5,9
10046491,2,0,8,5,3,1,8,B,A,B,B,A,B,C,23,9
10046492,1,1,8,7,0,0,2,C,A,D,D,A,C,B,33,19
10046495,2,1,1,7,3,1,9,B,A,C,C,A,C,D,65,9
10046496,1,0,14,3,0,0,4,A,B,B,C,A,A,C,22,20
10046498,2,1,3,6,0,1,2,B,B,D,D,A,C,D,21,9
10046499,1,0,1,9,0,0,10,B,B,D,D,B,B,D,27,17
10046500,1,1,12,8,3,0,15,B,B,D,D,B,B,E,50,4
10046501,1,1,6,6,2,0,4,B,A,D,D,A,A,E,75,6
10046502,1,1,6,7,2,0,3,B,B,E,D,B,A,C,25,19
10046503,1,1,7,8,2,0,5,B,B,C,D,B,C,D,26,19
10046507,1,1,3,8,4,0,14,B,B,D,D,B,C,E,59,4
10046508,1,0,1,5,3,0,2,B,B,B,C,B,B,D,22,3
10046509,1,0,10,4,1,0,4,B,B,D,C,B,B,C,28,20
10046510,1,1,16,5,3,0,6,A,B,D,D,A,A,D,46,2
10046511,2,1,3,8,3,1,5,B,B,D,D,B,C,D,51,9
10046512,1,0,21,3,0,0,15,B,A,D,D,A,B,D,51,7
10046513,2,1,18,5,4,1,15,B,A,B,C,A,B,C,72,7
10046516,1,1,12,5,0,0,5,A,A,B,B,B,C,B,44,16
10046517,1,1,1,6,4,0,2,C,B,D,D,B,C,E,31,5
10046518,1,0,1,4,4,0,1,C,A,D,D,A,A,C,50,3
10046520,1,1,7,7,4,0,1,C,B,D,D,B,A,C,51,5
10046521,1,1,23,4,4,0,7,A,A,B,B,A,A,D,55,7
10046522,2,1,13,8,1,1,15,B,B,D,D,B,C,C,64.5,9
10046523,1,0,13,6,0,0,6,B,A,C,C,A,C,C,23,17
10046524,2,0,11,9,4,1,1,B,A,B,B,B,A,C,32,9
10046526,1,1,12,6,2,0,8,B,A,C,D,A,A,E,43,2
10046527,2,1,1,7,1,1,6,B,B,D,D,B,B,E,45,9
10046528,3,0,14,4,4,1,0,A,A,D,D,A,A,D,33,14
10046529,1,0,4,7,4,0,5,C,A,D,D,A,B,D,26,11
10046530,1,1,11,3,1,0,0,A,B,B,B,A,A,C,69,16
10046533,1,0,10,8,0,0,6.09394972975809,B,B,B,B,A,B,C,37,17
10046536,1,1,1,6,1,0,0,B,B,C,D,B,C,C,69,6
10046537,1,1,7,6,3,0,12,B,B,D,C,B,B,C,67,4
10046539,1,0,4,5,0,0,0,C,A,B,C,A,D,C,20,8
10046540,1,1,3,7,0,0,8,B,B,D,D,B,C,C,23.5,19
10046541,2,1,11,6,1,1,11,B,A,D,D,B,B,E,75,9
10046542,2,1,1,5,3,0,5,C,A,B,C,A,D,D,37,5
10046543,1,0,8,5,4,0,1,B,B,B,D,B,C,B,38,3
10046546,1,1,11,5,2,0,15,A,A,C,C,A,A,C,58,7
10046547,1,0,6,5,0,0,1,B,B,D,D,B,C,C,22,8
10046548,2,1,1,6,4,1,4,C,B,D,D,B,A,C,55.5,9
10046550,1,0,9,5,3,0,2,B,A,E,D,B,A,D,21,3
10046553,1,1,4,6,3,0,15,B,B,D,D,A,C,C,75,4
10046555,1,0,14,4,0,0,1,A,A,B,D,A,A,B,31,20
10046556,2,0,2,6,4,0,7,B,B,E,D,B,C,D,44,11
10046557,1,1,2,5,3,0,12,B,B,D,D,B,C,D,35,18
10046558,1,0,3,5,0,0,2,B,A,C,C,A,C,B,21,8
10046559,1,1,1,5,2,0,15,B,B,E,D,B,A,B,72,18
10046563,1,0,13,5,4,0,6,B,B,D,D,A,C,D,32,10
10046564,1,1,21,3,0,0,2,A,A,D,D,A,A,E,46,16
10046565,1,0,15,8,0,0,13,A,B,B,B,A,A,B,63,1
10046566,1,0,7,5,2,0,9,B,B,B,B,B,C,D,24,3
10046567,2,0,1,5,2,1,0,B,B,C,D,B,B,D,33,9
10046569,1,1,15,5,0,0,10,C,B,C,D,A,C,D,65,7
10046570,2,0,15,7,0,1,1,A,B,C,C,A,A,D,23,9
10046571,1,1,11,5,2,0,2,B,B,D,D,A,C,C,59,2
10046572,1,1,9,6,4,0,1,B,B,C,C,B,B,D,44,5
10046575,1,1,4,3,2,0,15,B,B,D,D,B,A,C,51,18
10046576,1,0,7,7,2,0,4,C,B,E,D,B,A,E,22,11
10046577,1,0,8,6,2,0,3,B,B,B,C,B,C,C,19,11
10046579,1,1,2,5,2,0,1,B,A,C,D,A,C,D,75,6
10046583,2,0,15,6,2,1,15,A,A,B,B,A,A,C,62.5,9
10046585,1,1,9,7,0,0,3,B,B,C,C,B,C,C,73,6
10046586,1,0,9,8,0,0,2,B,B,D,D,B,C,D,21,17
10046588,1,0,9,7,0,0,2,B,A,B,B,B,A,C,22.5,17
10046592,1,1,7,7,0,0,7,B,B,D,D,B,C,D,34,19
10046593,1,1,1,5,4,0,1,B,A,C,D,A,B,C,24,5
10046594,1,1,12,5,0,0,0,B,B,D,D,B,B,D,42,16
10046595,1,0,10,7,4,0,3,C,A,B,B,A,D,B,45,11
10046598,1,1,1,5,2,0,2,C,A,D,D,A,A,D,50,6
10046599,2,1,12,6,0,1,10,B,A,D,D,A,C,D,25.5,9
10046600,2,1,10,6,0,1,6,C,A,B,D,B,A,B,50,9
10046601,1,0,16,7,0,0,0,A,B,C,D,A,A,C,21,17
10046602,1,0,1,6,0,0,7,B,B,B,C,B,C,B,23,8
10046604,1,1,11,8,0,0,2,B,B,C,D,B,C,D,45,19
10046605,1,0,2,6,0,0,0,B,B,B,B,B,C,C,61,13
10046606,2,1,3,7,0,1,4,B,B,D,D,B,B,B,69,9
10046607,1,1,10,5,0,0,8,B,B,C,C,B,B,C,66,6
10046609,1,0,1,6,4,0,7,B,A,D,D,B,B,D,24,11
