customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average,cluster
10004139,2,0,16,3,0,1,9,0,0,2,2,0,0,1,65.5,16
10004140,1,0,3,7,0,0,5,1,0,3,3,1,1,2,27,13
10004141,1,0,3,4,1,0,2,1,1,2,2,1,2,4,25,9
10004142,1,1,1,7,1,0,14,1,0,4,3,1,2,4,75,4
10004143,1,1,1,4,0,0,3,2,0,1,3,0,3,1,43.5,1
10004144,1,1,1,6,0,0,1,1,1,2,2,1,2,2,30,1
10004146,2,1,10,6,1,1,10,1,1,3,3,0,1,3,73.5,12
10004147,1,0,8,6,0,0,0,1,0,2,3,0,2,1,25,13
10004148,1,0,13,5,0,0,6,0,0,2,3,0,0,1,23,18
10004149,2,1,1,6,1,0,6.09394972975809,2,1,1,1,1,0,2,67.5,3
10004151,2,0,13,5,2,1,3,1,1,3,3,1,2,3,75,15
10004153,1,0,13,5,0,0,1,0,0,2,2,0,0,2,21,18
10004154,1,0,9,6,3,0,10,1,0,3,3,1,2,3,30,20
10004156,1,0,14,6,4,0,3,1,0,2,2,0,2,2,34,10
10004157,2,1,16,4,2,0,6,0,0,2,2,0,0,3,38,5
10004158,1,0,8,4,0,0,6,1,0,1,1,1,0,1,47,9
10004159,1,1,9,6,2,0,15,1,1,2,2,1,1,2,65,4
10004160,2,1,14,6,4,1,2,1,1,3,3,0,2,3,55.5,19
10004161,1,0,7,4,0,0,9,2,0,2,3,0,1,3,25,9
10004162,2,0,1,8,0,1,5,1,0,2,3,0,1,1,26.5,15
10004163,1,1,12,4,1,0,6,0,0,1,3,0,0,4,26,5
10004164,4,0,0,7,4,1,2,2,0,1,1,0,1,1,35.5,19
10004166,1,1,9,7,4,0,15,2,1,3,3,1,1,3,74,4
10004168,1,1,3,5,4,0,3,1,1,3,3,1,2,2,26,14
10004171,1,1,9,6,2,0,15,1,1,3,3,1,0,2,57,4
10004173,1,1,9,6,1,0,4,1,1,3,3,0,0,2,49,1
10004175,1,0,7,6,2,0,11,1,0,3,3,1,1,3,65,17
10004176,1,1,17,3,0,1,3,1,1,2,2,1,2,2,45,5
10004177,1,1,11,5,0,0,3,0,0,1,3,0,0,2,47,1
10004178,1,0,1,4,4,0,6,2,0,2,2,0,3,3,23,11
10004180,1,1,20,5,0,0,4,0,0,1,1,0,0,1,41,5
10004181,1,0,7,6,1,0,4,1,1,3,3,1,1,3,72,2
10004182,2,1,7,8,3,1,3,1,0,3,3,0,2,4,30.5,19
10004183,1,1,13,6,0,0,5,1,1,3,3,1,1,3,44,1
10004185,1,1,2,7,0,0,1,1,1,3,3,1,1,3,28,1
10004186,1,1,22,6,0,0,15,0,1,3,3,0,1,3,54,6
10004188,1,0,1,4,0,0,2,2,0,2,2,0,2,3,22,9
10004189,1,1,5,6,4,0,15,2,1,4,3,1,2,3,56,4
10004190,1,0,6,6,0,0,1,1,1,1,1,0,2,1,65,2
10004191,3,1,11,4,4,1,0,2,1,1,1,0,1,3,35,16
10004193,1,0,4,6,4,0,3,1,1,1,2,0,2,3,22,20
10004194,1,1,7,6,0,0,1,2,0,4,3,0,3,2,58,1
10004197,1,0,1,5,4,0,5,1,1,3,3,1,2,1,23,11
10004198,1,1,6,4,2,0,12,1,0,3,3,1,1,3,52,6
10004204,1,0,1,6,4,0,8,1,1,3,3,0,2,2,23,20
10004207,2,1,16,5,1,1,2,0,1,3,3,0,0,2,63.5,16
10004208,1,1,3,7,3,0,1,1,1,4,3,1,1,1,65,8
10004209,1,0,23,5,2,0,3,0,0,2,2,0,0,2,35,10
10004211,1,1,17,8,4,0,1,0,1,1,1,0,0,1,30,8
10004214,1,0,16,5,0,0,3,0,0,1,1,0,0,2,55,18
10004215,1,1,14,5,4,0,1,1,1,3,3,1,0,2,36,14
10004216,1,1,1,7,2,0,5,2,0,3,3,1,0,1,25,8
10004217,1,0,5,5,0,0,1,1,0,2,3,1,1,2,35,9
10004218,2,1,20,5,3,1,15,1,1,1,3,0,2,2,30,16
10004220,1,0,1,5,2,0,5,1,1,4,3,1,2,4,22,11
10004221,1,1,1,7,0,0,7,1,0,3,3,0,2,1,65,8
10004222,1,0,10,6,0,0,2,1,1,1,2,1,1,3,24,13
10004224,1,0,5,5,2,0,9,1,1,3,3,1,0,2,24,11
10004225,1,0,5,6,4,0,1,2,0,1,3,1,1,3,26,20
10004227,2,1,9,7,3,1,15,1,0,3,3,0,2,1,52,12
10004228,1,0,14,6,3,0,4,0,0,1,1,0,0,2,20,10
10004231,1,0,6,8,0,0,14,1,0,1,1,1,1,2,33,13
10004233,2,1,8,6,0,0,2,0,0,3,3,0,2,2,33,1
10004235,1,0,6,5,4,0,12,1,0,3,3,0,2,3,45,17
10004236,1,0,15,4,0,0,1,0,0,1,2,0,0,2,46,18
10004237,1,0,8,5,2,0,2,0,0,1,3,0,0,3,31,11
10004238,1,0,6,5,1,0,9,1,0,3,2,0,1,2,63,2
10004239,1,1,15,7,0,1,1,0,1,1,3,0,0,2,56.5,7
10004240,1,1,19,5,0,0,1,0,1,1,3,0,0,2,30,5
10004242,1,0,10,4,4,0,3,0,0,1,1,0,2,1,49,10
10004243,1,1,11,5,0,0,4,2,1,4,3,1,3,2,43,1
10004245,1,1,12,6,3,0,2,0,0,3,3,0,0,3,19,14
10004246,1,0,0,6,4,0,9,2,1,3,3,1,2,3,27,20
10004247,1,0,3,4,0,0,2,1,0,1,3,1,2,1,21,9
10004248,1,0,13,4,3,0,4,2,1,2,3,1,3,3,23,10
10004249,1,0,6,5,2,0,6,1,1,1,1,0,2,3,21,11
10004250,1,1,4,5,2,0,10,1,1,3,3,1,0,4,38,14
10004251,1,1,16,6,2,0,15,0,1,2,2,0,0,2,75,6
10004253,1,0,6,4,4,0,1,1,0,1,1,1,2,2,40,11
10004254,1,0,10,6,0,0,10,1,1,1,1,1,1,2,65,2
10004255,2,1,2,6,4,1,3,2,1,3,3,1,1,3,70,19
10004256,1,0,7,4,0,1,4,1,1,3,3,1,1,3,60.5,2
10004258,1,0,13,8,4,0,5,1,0,2,2,1,2,1,60,20
10004259,1,1,19,3,2,0,6,0,0,3,3,0,0,1,71,5
10004260,1,1,8,8,1,1,6.09394972975809,1,0,1,1,0,0,2,59.5,7
10004261,2,1,2,7,3,1,7,2,1,4,3,1,2,1,36.5,19
10004264,2,1,4,5,0,0,0,1,1,3,3,1,2,4,29.5,1
10004267,1,1,16,5,1,0,6,0,0,3,3,0,0,2,75,5
10004268,1,1,2,7,0,0,6,2,0,1,1,0,1,1,55,8
10004269,2,1,2,6,1,1,2,2,0,4,3,0,3,3,74.5,7
10004271,1,0,2,4,2,0,3,1,0,2,2,0,1,3,24,11
10004273,1,1,8,5,0,0,4,2,1,2,2,1,2,2,73,3
10004276,2,1,4,5,3,1,6,1,0,2,2,1,2,3,74,19
10004277,1,0,9,5,4,0,3,2,0,2,3,1,3,3,26,11
10004278,1,0,8,5,1,0,15,2,0,1,3,0,3,3,52,17
10004280,2,1,22,4,0,0,2,1,0,3,3,0,1,1,28,5
10004283,1,1,8,6,1,0,15,2,1,3,3,1,0,2,61,4
10004284,1,0,10,6,1,0,4,2,0,3,3,1,0,3,21,13
10004287,1,1,20,5,3,0,1,0,1,1,1,0,0,1,26,5
10004288,2,1,7,6,1,1,15,1,1,3,3,1,1,4,61,12
10004289,1,0,8,7,4,0,4,0,0,1,2,0,0,2,23,20
10004290,1,0,2,6,0,0,3,2,1,2,3,1,2,1,37,9
10004291,1,0,8,5,3,0,14,1,0,4,3,0,0,3,58,17
10004295,1,1,7,4,1,0,10,1,1,3,3,1,2,3,26,1
10004296,1,0,2,7,0,0,0,2,0,3,3,1,0,1,47,13
10004297,1,1,2,5,2,0,9,1,0,3,3,1,0,2,54,3
10004301,1,1,5,5,4,0,8,1,0,3,3,1,2,2,75,3
10004302,1,1,1,7,2,0,1,1,1,2,3,1,2,1,26,8
10004304,2,0,12,3,4,0,4,1,0,1,1,0,2,1,29.5,10
10004305,1,0,7,6,0,0,0,1,1,1,1,1,2,1,27,13
10004306,3,1,9,7,0,1,4,1,1,4,3,1,2,3,30,16
10004312,1,0,14,4,3,0,1,2,0,3,3,1,1,3,52,10
10004314,1,1,7,7,0,0,2,1,0,3,3,1,1,2,45,8
10004316,2,1,9,5,1,1,15,1,0,4,3,1,1,3,64,12
10004322,1,1,5,7,0,0,15,2,1,1,3,1,3,1,69,4
10004323,1,0,10,7,0,0,4,1,1,3,3,1,2,2,32,13
10004324,1,0,15,4,0,0,0,0,0,3,3,0,0,2,61,18
10004325,1,1,18,8,0,0,4,0,0,3,3,0,0,1,48,8
10004326,1,0,1,6,4,0,3,1,0,3,3,0,2,3,24,20
10004327,2,1,8,6,4,1,9,1,1,2,2,1,1,4,58,19
10004328,1,1,5,4,0,0,4,1,0,1,2,1,2,2,35,1
10004329,2,1,15,5,0,1,10,0,1,4,3,0,0,2,26.5,16
10004330,1,1,10,5,0,0,15,1,0,3,3,0,1,2,54,6
10004332,1,0,2,5,0,1,2,2,1,3,3,0,2,3,35.5,15
10004334,1,0,16,5,3,0,4,0,0,2,3,0,0,1,21,10
10004335,1,0,13,5,0,0,1,0,0,2,2,0,0,2,25,18
10004339,1,1,13,6,4,0,3,0,1,3,3,0,0,2,66,3
10004342,2,1,7,6,3,1,15,1,1,3,2,0,2,4,68,12
10004343,1,1,6,7,0,0,3,1,1,1,2,0,1,2,36,1
10004344,2,1,4,5,2,1,2,2,1,4,3,1,0,2,65,7
10004345,1,1,11,5,0,0,2,0,0,1,2,0,0,1,52,5
10004346,1,0,14,5,3,0,5,0,0,1,3,0,0,3,41,10
10004348,1,1,14,4,3,0,3,0,0,1,3,0,0,3,75,5
10004350,2,1,11,5,0,1,1,0,1,2,2,0,2,3,27.5,16
10004352,1,0,15,6,0,0,13,0,0,3,2,0,0,1,52,17
10004353,1,0,13,4,0,0,1,0,0,1,2,0,0,2,41,18
10004355,1,1,12,3,0,0,1,0,0,1,1,0,0,3,52,5
10004356,1,1,7,5,1,0,9,2,1,4,3,1,0,2,75,3
10004357,1,1,8,5,1,0,1,1,1,4,3,0,1,3,75,3
10004360,1,0,5,6,2,0,0,1,1,3,3,0,2,1,25,20
10004361,2,1,5,6,3,1,2,1,0,2,3,1,1,3,75,19
10004362,1,1,11,5,1,0,1,0,0,1,2,0,0,2,68,3
10004363,2,1,4,6,0,1,6,1,0,1,1,1,0,1,30.5,7
10004367,1,1,22,4,0,0,1,0,0,1,1,0,1,2,65,5
10004369,2,0,22,7,0,0,3,1,0,1,3,0,2,1,36.5,18
10004370,1,0,13,4,0,0,4,0,0,1,1,0,0,2,19,18
10004371,2,1,1,7,2,1,15,1,1,3,3,1,1,4,64,12
10004373,1,1,4,5,2,0,4,1,1,3,3,1,0,2,26,14
10004375,2,1,0,5,4,1,15,1,0,3,3,0,1,3,52.5,12
10004378,1,0,12,5,3,0,8,0,0,4,3,0,0,3,60,2
10004379,1,0,7,4,3,0,9,1,1,1,1,1,1,2,59,17
10004383,2,1,1,5,0,1,15,1,0,2,2,0,2,2,32,12
10004385,2,1,2,5,2,1,2,1,1,4,3,1,1,4,72,7
10004386,2,1,7,3,4,0,4,1,1,1,2,0,2,2,27,14
10004387,1,1,4,6,2,0,1,1,1,3,3,1,1,2,65,3
10004388,2,1,1,6,3,0,13,1,0,3,3,0,0,2,59,4
10004389,2,0,0,4,0,1,1,1,0,2,3,0,1,1,22.5,15
10004390,1,1,6,7,4,0,0,0,0,1,3,0,0,2,35,14
10004391,2,1,10,5,2,1,4,1,1,4,3,1,1,3,75,7
10004392,1,1,8,4,3,0,15,1,0,4,3,1,1,4,75,6
10004394,1,0,10,4,4,0,6,1,1,3,3,1,2,3,27,11
10004395,1,0,14,3,0,0,6,1,1,2,2,0,2,1,53,18
10004396,1,1,14,5,0,0,2,1,1,1,2,0,2,2,19,1
10004397,1,1,5,5,1,0,15,1,1,3,3,1,1,3,75,4
10004398,1,0,16,5,0,0,2,0,0,1,3,0,0,1,26,18
10004403,1,0,7,4,1,0,4,1,1,3,3,1,0,2,65,2
10004405,1,1,2,5,2,0,8,1,1,3,3,1,2,3,64,3
10004406,1,0,1,5,2,0,11,1,0,1,3,1,1,3,28,11
10004408,1,1,4,6,2,0,1,1,0,2,3,0,2,3,24,14
10004409,1,0,8,5,0,0,6,2,0,2,2,0,3,2,24,9
10004411,1,1,19,5,1,0,15,0,0,4,3,0,0,3,75,6
10004414,1,1,11,7,2,0,3,1,0,4,3,0,2,3,42,8
10004416,1,0,6,5,1,0,5,1,0,2,2,1,2,3,75,2
10004419,1,1,10,6,4,0,8,1,1,3,2,1,2,3,73,3
10004423,1,1,2,6,2,1,0,2,0,2,2,1,0,1,39.5,7
10004424,1,1,3,7,2,0,2,1,1,1,2,0,2,3,50,8
10004425,2,1,7,6,2,1,5,1,0,3,3,1,1,2,75,7
10004427,2,1,5,5,2,1,1,1,1,3,3,1,1,3,75,7
10004429,1,1,8,6,0,0,6,1,1,2,3,1,1,3,69,3
10004430,1,1,4,4,0,0,10,2,0,1,2,0,3,1,47,1
10004434,1,1,4,6,4,0,15,1,1,3,3,1,1,3,71,4
10004436,2,1,9,6,3,1,5,1,0,1,2,0,2,4,43,19
10004438,1,1,7,5,1,0,4,1,0,1,3,0,1,3,42,1
10004439,1,0,3,4,4,0,10,1,1,1,2,1,2,1,41,11
10004440,1,0,1,6,4,0,0,2,1,1,1,1,2,3,26,20
10004441,1,1,3,7,1,0,10,1,1,4,3,1,2,3,75,4
10004452,1,0,7,5,3,0,4,1,0,3,3,0,1,2,44,11
10004454,1,0,1,6,0,0,3,1,1,3,3,0,2,4,38,9
10004456,1,0,11,5,0,0,4,1,0,3,3,0,2,2,27,18
10004458,1,0,11,4,0,0,7,0,0,1,3,0,0,3,65,2
10004460,1,0,9,5,0,0,1,2,0,2,2,0,3,2,38,9
10004461,2,0,19,7,0,1,2,1,0,1,2,0,2,1,28,15
10004463,1,1,5,7,2,0,15,1,0,4,3,1,1,2,65,4
10004466,1,1,9,5,0,0,6,1,1,2,2,1,2,3,35,1
10004468,1,1,24,4,1,0,5,0,0,3,2,0,0,3,65,5
10004469,1,0,14,5,0,0,6,0,0,3,3,0,0,1,21,18
10004470,1,1,1,7,0,0,2,1,0,3,3,1,1,2,46,8
10004471,1,1,3,8,0,0,2,1,0,3,3,0,2,2,34,8
10004472,1,0,17,5,3,0,3,0,0,1,1,0,0,1,32,10
10004474,1,1,9,4,0,0,2,1,1,1,1,1,2,1,43,1
10004475,1,0,11,5,0,0,1,1,1,1,1,1,2,1,56,2
10004476,1,0,9,3,0,0,9,2,1,1,3,1,0,1,26,9
10004478,1,0,12,6,0,0,5,0,0,2,3,0,0,2,21,13
10004479,1,0,9,5,0,0,9,1,1,1,1,1,2,2,26,9
10004481,1,1,9,5,1,0,1,0,0,3,3,0,0,2,40,1
10004482,1,1,1,5,2,0,15,1,1,1,3,1,2,3,55,4
10004484,1,1,10,5,0,0,1,1,1,1,3,1,2,1,53,1
10004485,1,0,9,7,1,0,10,1,1,3,2,1,2,1,25,13
10004486,1,0,12,6,2,0,0,1,0,3,3,1,0,2,70,2
10004487,1,0,21,7,0,0,2,0,0,3,3,0,1,2,64,13
10004488,1,0,12,5,1,0,3,1,1,3,3,0,1,3,33,18
10004490,1,0,2,5,0,0,1,1,0,1,1,1,2,1,45,9
10004492,1,0,9,6,0,0,3,0,0,1,2,0,0,2,38,13
10004495,1,0,6,6,3,0,5,2,0,3,2,0,3,1,22,20
10004498,1,1,8,6,0,0,10,1,0,3,3,0,1,2,50,4
10004499,1,1,7,4,0,0,3,1,0,2,2,0,2,1,45,1
10004504,3,1,8,5,2,1,15,1,0,1,3,0,2,3,43,12
10004505,1,0,3,5,3,0,5,2,1,3,3,1,3,3,22,11
10004507,1,1,24,3,1,0,15,0,0,3,3,0,0,2,63,6
10004508,2,1,7,5,1,1,4,2,1,3,3,1,2,1,40,7
10004509,1,0,12,7,0,0,11,0,0,1,1,0,1,2,59,17
10004513,2,0,9,6,0,1,3,0,0,1,2,0,0,1,30.5,15
10004514,1,0,6,6,3,0,2,2,0,1,3,0,3,3,18,20
10004518,2,0,14,5,1,1,1,1,0,3,3,1,1,2,75,15
10004522,2,1,4,5,2,1,5,1,1,3,2,0,2,2,75,7
10004523,2,0,12,5,4,0,5,1,0,3,3,1,2,2,35.5,10
10004524,1,0,11,7,3,0,4,1,1,3,3,1,0,1,21,20
10004525,1,1,15,5,3,0,15,1,1,1,3,1,1,4,67,6
10004526,1,0,10,5,0,0,5,0,0,3,3,0,0,2,22,9
10004527,1,1,3,7,0,0,1,1,1,3,3,1,2,3,28,1
10004528,1,0,1,7,2,0,4,1,1,3,2,1,0,2,22,20
10004530,1,1,6,7,0,0,3,2,1,1,2,0,3,2,38,1
10004531,1,0,11,5,4,0,1,1,0,2,2,0,2,2,33,10
10004532,1,1,3,4,2,0,9,1,0,1,2,0,2,3,71,3
10004533,1,1,6,6,1,0,11,1,1,3,3,1,2,3,75,4
10004534,2,1,5,6,0,1,1,1,1,2,3,1,1,1,65.5,7
10004537,2,1,6,6,0,1,10,1,1,2,3,1,2,3,34.5,7
10004538,1,0,14,4,4,0,3,2,1,1,3,0,0,2,23,10
10004539,1,0,2,5,1,0,12,1,0,2,3,1,1,3,27,9
10004541,1,1,10,6,2,0,8,2,0,1,3,0,3,2,31,14
10004542,1,0,13,5,0,0,4,1,0,3,3,0,2,2,23,18
10004545,2,1,13,7,2,1,15,1,0,3,3,1,1,4,61.5,12
10004546,2,1,5,5,1,1,8,1,1,3,3,1,1,4,68.5,7
10004547,1,1,14,4,1,0,10,1,0,4,3,0,1,2,65,6
10004551,1,1,12,4,4,0,7,1,1,1,1,1,1,3,52,14
10004552,1,1,3,4,2,0,9,1,0,2,3,0,2,3,61,3
10004554,1,1,23,6,2,0,7,0,0,1,2,0,0,1,75,5
10004555,1,1,9,6,0,0,9,1,1,1,1,1,1,2,71,3
10004557,1,1,9,5,2,0,7,1,1,3,3,1,1,4,59,3
10004558,1,1,19,4,0,0,10,0,0,1,2,0,0,3,75,6
10004559,1,1,6,6,1,0,1,1,1,3,2,1,2,2,26,1
10004560,1,0,5,6,0,0,3,1,1,2,2,1,1,1,23,9
10004567,1,1,13,4,4,0,6,0,0,1,1,0,0,1,48,14
10004568,1,0,5,4,1,0,2,1,1,3,2,0,2,3,53,2
10004569,1,0,3,4,0,1,5,1,0,1,2,0,2,2,42,15
10004573,1,1,10,6,1,0,6,2,0,2,3,0,2,3,26,1
10004574,2,0,2,3,0,1,8,1,1,2,2,0,2,1,51.5,15
10004575,1,1,17,5,4,0,6,0,1,2,2,0,0,2,60,5
10004578,1,0,10,5,1,0,10,2,1,3,3,1,1,4,75,2
10004580,1,0,15,5,0,0,4,2,1,1,1,0,0,1,44,18
10004582,1,0,17,5,4,0,9,0,0,4,3,0,0,2,25,10
10004583,1,0,3,5,2,0,4,1,1,1,2,0,2,3,40,11
10004584,2,0,1,6,3,1,8,1,0,3,3,1,0,4,24,15
10004587,1,0,10,7,0,0,4,1,1,1,1,1,2,2,43,13
10004588,1,0,19,3,3,0,5,0,0,3,3,0,0,2,75,2
10004590,1,1,13,4,0,0,2,1,1,3,3,1,0,1,54,5
10004593,2,1,9,6,1,1,10,1,0,3,3,1,2,4,70,12
10004594,1,0,1,5,2,0,5,1,1,3,3,1,0,1,72,2
10004595,1,0,12,4,1,0,15,1,0,2,1,0,1,2,52,17
10004597,1,1,7,6,0,0,0,1,1,3,3,1,2,3,75,3
10004598,1,0,15,5,4,0,9,0,0,1,1,0,0,2,49,10
10004599,1,1,9,6,0,1,6,1,1,1,3,1,2,2,56,7
10004600,2,1,1,6,3,1,11,1,1,2,3,1,2,3,25.5,19
10004601,2,0,10,6,1,1,13,1,0,3,3,1,1,2,36.5,15
10004602,2,0,15,7,3,0,2,0,0,4,3,0,0,3,56,20
10004603,2,1,9,7,2,0,15,1,1,3,3,1,0,3,52,4
10004604,1,1,11,5,4,0,6.09394972975809,0,0,2,2,0,0,2,34,14
10004605,1,1,2,6,0,0,15,1,0,3,3,1,2,3,44,4
10004606,1,0,6,4,3,0,2,0,1,1,2,0,0,2,24,11
10004608,1,1,2,5,0,0,1,1,1,1,1,1,1,1,51,1
10004611,1,1,7,5,2,0,12,1,1,1,3,1,2,3,65,6
10004612,2,1,2,4,3,1,1,1,0,3,2,1,1,1,60.5,19
10004613,1,1,6,4,3,0,2,1,0,1,3,0,1,1,52,3
10004614,1,0,10,4,0,0,2,1,0,1,3,1,0,1,22,18
10004615,2,0,2,5,0,1,8,1,0,2,2,0,1,2,69,15
10004619,1,0,1,5,3,0,5,2,0,2,2,1,0,3,33,11
10004625,1,0,25,4,4,0,3,0,0,2,2,0,0,1,21,10
10004627,1,1,9,6,4,0,0,1,1,2,3,1,2,1,25,14
10004628,1,1,7,6,4,0,3,0,0,3,2,0,2,2,65,3
10004630,1,1,6,7,1,0,10,1,0,4,3,1,2,3,74,4
10004633,1,1,2,7,3,0,7,1,0,3,3,0,1,3,52,8
10004634,1,0,3,5,3,0,7,0,0,1,2,0,0,2,37,11
10004635,2,0,9,7,0,1,4,1,0,2,2,0,2,2,36,15
10004639,1,0,14,7,4,0,1,0,1,2,2,0,0,3,49,20
10004640,1,1,4,6,0,0,2,1,1,3,3,1,2,2,29,1
10004641,2,1,4,8,2,1,9,1,1,3,3,1,0,2,42,19
10004642,1,0,10,6,0,0,4,1,1,3,3,0,2,3,68,2
10004644,1,1,14,5,1,0,14,1,0,3,3,0,1,4,75,6
10004646,1,0,6,5,0,0,3,1,0,1,3,1,2,3,49,2
10004648,1,1,4,8,0,0,8,2,1,3,3,1,1,3,30,8
10004649,1,1,6,5,2,0,7,2,0,3,3,1,3,3,23,14
10004651,1,1,7,4,0,0,2,1,1,1,1,1,2,1,54,3
10004652,2,0,15,5,4,0,1,0,0,3,3,0,0,2,25,10
10004653,1,0,10,6,0,0,2,1,0,2,3,0,2,3,59,2
10004654,2,1,17,7,2,1,15,1,1,3,3,0,2,3,56.5,12
10004655,1,0,13,5,3,0,11,0,0,1,2,0,2,3,26,10
10004656,1,0,12,7,0,0,5,1,0,1,3,0,1,2,35,13
10004660,1,0,13,6,3,0,6,1,0,3,3,0,0,2,26,10
10004661,1,0,4,6,0,0,1,1,0,2,3,0,2,2,42,13
10004662,1,0,2,5,2,0,12,1,0,3,3,0,0,1,28,17
10004664,2,1,3,8,0,1,5,1,1,3,3,1,2,3,59,7
10004665,1,0,20,4,4,0,10,0,0,1,1,0,0,2,75,10
10004666,1,0,1,5,0,0,3,2,0,3,2,0,2,1,22,9
10004667,1,1,7,4,4,0,7,2,1,2,2,1,3,3,72,3
10004668,1,1,2,7,2,0,10,1,1,3,3,1,0,2,69,4
10004669,2,1,2,6,3,0,15,1,0,2,2,0,1,2,45.5,4
10004671,2,1,10,6,3,1,6,0,0,2,3,0,2,3,67,19
10004672,2,1,4,8,0,1,3,2,1,1,3,1,3,1,25.5,7
10004674,2,1,2,6,2,1,10,1,0,3,3,0,2,3,58,12
10004677,2,0,10,7,0,1,7,1,1,2,2,0,1,2,27.5,15
10004678,1,0,5,6,2,1,2,2,0,3,2,0,1,2,30,15
10004679,1,1,12,5,1,0,15,0,0,3,3,0,0,1,70,6
10004681,1,0,6,5,0,0,1,1,0,1,2,0,2,1,36,9
10004682,1,1,17,4,4,0,2,0,0,3,3,0,0,1,74,5
10004683,1,0,5,4,0,0,4,1,1,3,3,0,1,2,54,2
10004685,1,0,7,7,1,0,7,1,1,3,3,1,2,3,39,13
10004687,1,1,14,7,3,0,1,0,0,3,3,0,0,2,65,8
10004688,1,1,10,6,1,0,5,1,1,3,3,1,1,3,72,3
10004690,1,0,6,4,4,0,11,2,1,3,3,1,1,3,27,11
10004694,2,1,3,5,0,1,1,1,0,1,1,0,2,2,59.5,7
10004695,1,0,9,5,0,0,5,0,1,1,1,0,0,2,30,9
10004698,1,1,6,4,0,0,3,1,0,4,3,1,1,2,25,1
10004699,1,0,25,4,2,0,4,0,0,1,1,0,0,1,53,10
10004701,1,0,11,6,4,0,10,1,1,3,3,1,2,2,28,20
10004704,1,1,1,6,2,0,10,1,0,4,3,1,1,1,36,4
10004707,2,0,11,6,3,1,11,1,1,1,1,0,2,3,33,15
10004709,1,1,10,6,0,0,3,1,1,4,3,1,2,1,24,1
10004710,2,0,20,5,0,0,5,0,1,3,2,0,0,3,21,18
10004711,1,0,9,4,0,0,2,0,0,4,3,0,2,1,45,18
10004713,2,0,4,5,0,0,14,1,0,2,3,1,1,4,53,17
10004716,1,1,4,5,0,0,15,1,1,3,3,1,1,4,64,4
10004721,1,1,6,5,2,0,13,1,1,1,1,0,1,2,44,4
10004722,1,0,6,7,3,0,5,1,1,1,3,1,2,3,28,20
10004725,2,1,4,4,2,1,15,1,0,3,2,0,0,1,60.5,12
10004727,1,1,1,6,1,0,3,1,0,3,3,0,2,3,74,3
10004728,1,1,6,4,4,0,4,1,1,3,3,1,2,4,50,14
10004729,1,0,11,5,4,0,2,2,1,2,2,0,2,2,25,10
10004730,1,1,21,6,3,0,2,0,0,3,3,0,0,2,29,5
10004731,1,0,1,6,4,0,5,1,1,1,1,1,2,2,22,20
10004733,1,1,6,5,0,0,0,2,1,3,3,0,3,1,27,1
10004734,1,1,13,5,4,0,1,0,1,3,3,0,0,2,30,14
10004735,1,1,6,3,3,0,5,1,0,3,3,0,1,1,75,3
10004736,1,0,4,5,1,0,6,1,1,2,3,0,1,3,22,9
10004740,1,1,13,6,1,0,6,0,0,3,3,0,2,3,71,3
10004741,1,0,14,7,0,0,1,0,1,2,3,0,0,4,24,13
10004742,1,1,5,4,0,0,1,0,0,1,1,0,0,3,63,3
10004743,2,1,1,5,4,1,1,0,0,3,3,0,0,1,48,19
10004744,1,1,2,8,2,0,6,1,1,4,3,1,2,3,37,8
10004745,1,1,12,7,2,0,0,0,0,3,3,0,0,2,55,8
10004746,1,0,11,6,3,0,15,1,1,3,3,1,1,1,55,17
10004747,1,0,6,4,2,0,7,2,1,3,3,1,1,3,22,11
10004748,1,0,6,4,3,0,8,1,1,1,3,1,1,3,28,11
10004749,1,1,1,5,3,0,2,2,1,3,3,0,2,3,29,14
10004750,1,0,6,5,0,0,3,1,1,1,1,1,2,1,59,2
10004751,1,1,9,5,4,1,2,0,1,1,3,0,0,3,34,14
10004752,1,1,24,6,1,0,2,0,0,1,1,0,0,2,72,5
10004753,2,1,1,6,0,1,3,1,0,3,3,0,1,3,35,7
10004754,1,1,8,6,2,0,0,2,0,3,3,0,3,1,65,3
10004756,1,0,3,6,0,0,0,2,1,1,2,1,1,3,21,9
10004757,1,1,9,8,0,0,15,1,1,3,3,0,2,2,63,4
10004758,2,1,3,7,4,0,1,1,0,1,2,0,2,2,44,14
10004760,1,0,13,4,3,0,2,1,0,3,3,0,2,3,18,10
10004763,1,1,4,5,4,0,6,1,1,4,3,0,1,2,75,3
10004764,1,0,7,6,3,0,2,1,1,1,2,1,2,3,18,20
10004765,1,0,12,5,0,0,5,0,1,1,2,0,0,2,23,18
10004766,1,0,1,5,0,0,0,2,1,1,3,1,3,1,30,9
10004768,1,1,3,6,4,0,6,1,1,4,3,1,1,1,63,3
10004770,1,0,12,4,4,0,2,0,1,2,2,0,0,1,29,10
10004772,1,1,20,7,2,0,15,1,1,3,3,0,1,3,66,6
10004774,1,0,10,5,1,0,6,1,0,4,3,0,1,2,22,9
10004776,1,1,9,7,1,0,4,2,1,3,3,1,0,4,33,8
10004777,2,0,6,5,2,1,13,1,0,3,3,0,0,2,52,12
10004779,1,0,1,4,0,0,8,1,1,3,3,0,2,1,46,9
10004781,1,1,6,6,0,0,10,1,0,3,3,0,1,2,49,4
