0,0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.06 0.6 0.5 0.2714285714285714 0.2714285714285714 0 0.2 0.2 0.75 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.8 0.2
0,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.06 0.6 0.5 0.2714285714285714 0.2714285714285714 0 0.2 0.2 0.5 0.6666666666666666 0.3333333333333333 0.25 0.3333333333333333 0.6 0.8
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.06 0.6 0.5 0.2714285714285714 0.2714285714285714 0 0.2 0.2 0.5 0.6666666666666666 0.3333333333333333 0.25 0.6666666666666666 0.6 0.8
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.12 0.4 0.25 0.8571428571428571 0.8571428571428571 0 0.6 0.3 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.2 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.12 0.4 0.25 0.8571428571428571 0.8571428571428571 0 0.6 0.3 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.2 0.8
1,1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.12 0.4 0.25 0.8571428571428571 0.8571428571428571 0 0.6 0.3 0.5 0.3333333333333333 0.8333333333333334 0.75 0.6666666666666666 0.2 0.8
0,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.32 0.5 0.5 0.21428571428571427 0.21428571428571427 0 0.6 0.25 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.6 0.4
1,1 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.32 0.5 0.5 0.21428571428571427 0.21428571428571427 0 0.6 0.25 0.25 0.6666666666666666 0.3333333333333333 0.5 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.17142857142857143 0.17142857142857143 0 0.4 0.25 0.25 0.3333333333333333 0.3333333333333333 0.5 0.3333333333333333 0.2 0.4
0,0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.17142857142857143 0.17142857142857143 0 0.4 0.25 0.5 0.3333333333333333 0.3333333333333333 0.5 0.3333333333333333 0.6 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.17142857142857143 0.17142857142857143 0 0.4 0.25 0.5 0.6666666666666666 0.3333333333333333 0.5 0.6666666666666666 0.6 0.4
0,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.17142857142857143 0.17142857142857143 0 0.4 0.25 0.5 0.6666666666666666 0.3333333333333333 0.5 0.6666666666666666 0.6 0.6
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.17142857142857143 0.17142857142857143 0 0.4 0.25 0.75 0.6666666666666666 0.3333333333333333 0.5 0.6666666666666666 0.6 0.6
0,0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.14 0.4 0.5 0.05714285714285714 0.05714285714285714 0 0.4 0.15 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.4 0.4
0,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.14 0.4 0.5 0.05714285714285714 0.05714285714285714 0 0.4 0.15 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.4 0.6
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.14 0.4 0.5 0.05714285714285714 0.05714285714285714 0 0.4 0.15 0.5 0.6666666666666666 0.5 0.75 0.6666666666666666 0.6 0.6
0,1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.1 0.6 1.0 0.5428571428571428 0.5428571428571428 0 0.6 0.1 0.5 0.6666666666666666 0.3333333333333333 0.25 0.3333333333333333 0.2 0.4
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.1 0.6 1.0 0.5428571428571428 0.5428571428571428 0 0.6 0.1 0.5 0.6666666666666666 0.5 0.5 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.25 0 0.2 0.4 0.5 0.08571428571428572 0.08571428571428572 0 0.4 0.1 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.4
1,1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.25 0 0.2 0.4 0.5 0.08571428571428572 0.08571428571428572 0 0.4 0.1 0.5 0.6666666666666666 0.5 0.5 0.6666666666666666 0.6 0.4
0,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.5 0.7 0.5 0.2 0.2 0 0.2 0.7 0.5 0.6666666666666666 0.3333333333333333 0.75 0.3333333333333333 0.6 0.4
0,1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.5 0.7 0.5 0.2 0.2 0 0.2 0.7 0.5 0.6666666666666666 0.3333333333333333 0.75 0.3333333333333333 0.6 0.2
1,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.5 0.7 0.5 0.2 0.2 0 0.2 0.7 0.25 0.6666666666666666 0.3333333333333333 0.75 0.3333333333333333 0.2 0.4
1,1 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.24 0.3 0.5 0.24285714285714285 0.24285714285714285 0 0.8 0.3 0.25 0.3333333333333333 0.8333333333333334 0.75 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.6 0.25 0.12857142857142856 0.12857142857142856 0 0.8 0.15 0.5 0.3333333333333333 0.6666666666666666 0.5 0.6666666666666666 0.6 0.8
0,1 7 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.6 0.25 0.12857142857142856 0.12857142857142856 0 0.8 0.15 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.6 0.8
1,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.6 0.25 0.12857142857142856 0.12857142857142856 0 0.8 0.15 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.8
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.5 0.75 0.5142857142857142 0.5142857142857142 0 0.8 0.3 0.5 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.6 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.5 0.75 0.5142857142857142 0.5142857142857142 0 0.8 0.3 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.6 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.5 0.75 0.5142857142857142 0.5142857142857142 0 0.8 0.3 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.2
1,1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.5 0.75 0.5142857142857142 0.5142857142857142 0 0.8 0.3 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.6 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.5 0.75 0.5142857142857142 0.5142857142857142 0 0.8 0.3 0.75 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.6 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.25 1 0.26 0.6 0.5 0.6285714285714286 0.6285714285714286 0 0.8 0.2 0.5 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.4 0.4
0,1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.25 1 0.26 0.6 0.5 0.6285714285714286 0.6285714285714286 0 0.8 0.2 0.25 0.3333333333333333 0.8333333333333334 0.5 0.3333333333333333 0.2 0.4
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.25 1 0.26 0.6 0.5 0.6285714285714286 0.6285714285714286 0 0.8 0.2 0.25 0.3333333333333333 0.8333333333333334 0.75 0.3333333333333333 0.2 0.4
0,1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.4 0.5 0.44285714285714284 0.44285714285714284 0 0.6 0.15 0.5 0.6666666666666666 0.6666666666666666 0.5 0.6666666666666666 0.4 0.2
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.25 1 0.04 0.4 0.5 0.44285714285714284 0.44285714285714284 0 0.6 0.15 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.4 0.2
0,0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.2 0.5 0.75 0.15714285714285714 0.15714285714285714 0 0.4 0.05 0.5 0.3333333333333333 0.5 0.5 0.6666666666666666 0.4 0.4
1,1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.2 0.5 0.75 0.15714285714285714 0.15714285714285714 0 0.4 0.05 0.25 0.3333333333333333 0.5 0.5 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.1 0.5 0.75 0.6857142857142857 0.6857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.2 0.8
0,0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.1 0.5 0.75 0.6857142857142857 0.6857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.2 0.4
1,1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.1 0.5 0.75 0.6857142857142857 0.6857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.2 0.4
0,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 0.42 0.4 1.0 0.5 0.014285714285714285 1 0.4 0.1 0.5 0.6666666666666666 0.5 0.5 0.6666666666666666 0.4 0.8
1,1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75 1 0.42 0.4 1.0 0.5 0.014285714285714285 1 0.4 0.1 0.25 0.6666666666666666 0.5 0.5 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.22 0.5 0.75 0.15714285714285714 0.15714285714285714 0 0.2 0.15 0.5 0.3333333333333333 0.5 0.75 0.3333333333333333 0.6 0.2
1,1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.22 0.5 0.75 0.15714285714285714 0.15714285714285714 0 0.2 0.15 0.5 0.3333333333333333 0.5 0.75 0.6666666666666666 0.6 0.2
0,0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.22 0.5 0.75 0.15714285714285714 0.15714285714285714 0 0.2 0.15 0.25 0.3333333333333333 0.5 0.75 0.3333333333333333 0.2 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 1 0.14 0.5 0.5 0.2857142857142857 0.2857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.3333333333333333 0.75 0.3333333333333333 0.6 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 1 0.14 0.5 0.5 0.2857142857142857 0.2857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.3333333333333333 0.75 0.3333333333333333 0.6 0.6
0,0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 1 0.14 0.5 0.5 0.2857142857142857 0.2857142857142857 0 0.6 0.1 0.5 0.3333333333333333 0.6666666666666666 0.75 0.6666666666666666 0.4 0.6
1,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 1 0.14 0.5 0.5 0.2857142857142857 0.2857142857142857 0 0.6 0.1 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.4 0.6
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.26 0.6 0.5 0.42857142857142855 0.42857142857142855 0 0.2 0.3 0.5 0.3333333333333333 0.3333333333333333 0.5 0.3333333333333333 0.6 0.6
0,1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.26 0.6 0.5 0.42857142857142855 0.42857142857142855 0 0.2 0.3 0.5 0.3333333333333333 0.3333333333333333 0.5 0.3333333333333333 0.6 0.4
1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.26 0.6 0.5 0.42857142857142855 0.42857142857142855 0 0.2 0.3 0.5 0.6666666666666666 0.5 0.5 0.6666666666666666 0.6 0.4
0,0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.18 0.4 0.5 0.6285714285714286 0.6285714285714286 0 0.6 0.35 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.2 0.2
1,1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.18 0.4 0.5 0.6285714285714286 0.6285714285714286 0 0.6 0.35 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.2 0.8
0,0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.35714285714285715 0.35714285714285715 0 0.4 0.45 0.5 0.6666666666666666 0.3333333333333333 0.5 0.6666666666666666 0.4 0.6
1,1 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.16 0.4 0.5 0.35714285714285715 0.35714285714285715 0 0.4 0.45 0.5 0.6666666666666666 0.3333333333333333 0.5 0.6666666666666666 0.6 0.6
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.18 0.7 1.0 0.11428571428571428 0.11428571428571428 0 0.2 0.0 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.4 0.4
1,1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.18 0.7 1.0 0.11428571428571428 0.11428571428571428 0 0.2 0.0 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.4 0.8
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.14 0.4 0.5 0.4714285714285714 0.3 1 0.6 0.35 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.2 0.8
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.14 0.4 0.5 0.4714285714285714 0.3 1 0.6 0.35 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.2 0.6
1,1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.14 0.4 0.5 0.4714285714285714 0.3 1 0.6 0.35 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.6
0,0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.16 0.5 0.75 0.42857142857142855 0.42857142857142855 0 0.4 0.75 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.4 0.6
1,1 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.16 0.5 0.75 0.42857142857142855 0.42857142857142855 0 0.4 0.75 0.5 0.6666666666666666 0.5 0.75 0.6666666666666666 0.4 0.6
0,0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.24 0.4 0.5 0.6714285714285714 0.6714285714285714 0 0.6 0.0 0.75 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.8 0.4
0,0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.24 0.4 0.5 0.6714285714285714 0.6714285714285714 0 0.6 0.0 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.2 0.4
1,0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.24 0.4 0.5 0.6714285714285714 0.6714285714285714 0 0.6 0.0 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.2 0.2
0,1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.24 0.4 0.5 0.6714285714285714 0.6714285714285714 0 0.6 0.0 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.4 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.26 0.5 1.0 0.14285714285714285 0.14285714285714285 0 0.6 0.5 0.25 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.6 0.8
1,1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.26 0.5 1.0 0.14285714285714285 0.14285714285714285 0 0.6 0.5 0.25 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.6 0.4
0,0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.48 0.4 0.25 0.5 0.5 0 0.6 0.75 0.5 0.3333333333333333 0.3333333333333333 0.75 0.3333333333333333 0.6 0.6
0,1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.48 0.4 0.25 0.5 0.5 0 0.6 0.75 0.25 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.2 0.6
1,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 0.48 0.4 0.25 0.5 0.5 0 0.6 0.75 0.5 0.3333333333333333 0.6666666666666666 0.75 0.3333333333333333 0.2 0.6
1,1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 0.04 0.5 1.0 0.7571428571428571 0.4142857142857143 0 0.6 0.75 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.4 0.4
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.5 1 0.28 0.5 0.75 0.7 0.7 1 0.4 0.05 0.25 0.3333333333333333 0.3333333333333333 0.25 0.3333333333333333 0.2 0.8
1,1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.5 1 0.28 0.5 0.75 0.7 0.7 1 0.4 0.05 0.25 0.3333333333333333 0.5 0.5 0.3333333333333333 0.2 0.8
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.24 0.6 0.5 0.4142857142857143 0.4142857142857143 0 0.4 0.35 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.6
0,0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.24 0.6 0.5 0.4142857142857143 0.4142857142857143 0 0.4 0.35 0.5 0.6666666666666666 0.6666666666666666 0.75 0.6666666666666666 0.6 0.2
1,1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.24 0.6 0.5 0.4142857142857143 0.4142857142857143 0 0.4 0.35 0.25 0.6666666666666666 0.3333333333333333 0.5 0.3333333333333333 0.2 0.2
1,1 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.5 0.4 0.75 0.15714285714285714 0.15714285714285714 0 0.4 0.2 0.25 0.3333333333333333 0.5 0.75 0.3333333333333333 0.2 0.2
0,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.5 0.4 0.75 0.15714285714285714 0.15714285714285714 0 0.4 0.2 0.25 0.3333333333333333 0.5 0.75 0.3333333333333333 0.2 0.4
0,0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.06 0.5 0.5 0.14285714285714285 0.14285714285714285 0 0.8 0.05 0.5 0.6666666666666666 0.3333333333333333 0.25 0.6666666666666666 0.6 0.2
1,1 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.06 0.5 0.5 0.14285714285714285 0.14285714285714285 0 0.8 0.05 0.5 0.6666666666666666 0.3333333333333333 0.25 0.6666666666666666 0.6 0.4
